Bitcoin,https://coinmarketcap.com/currencies/bitcoin/,6530.25653405
Ethereum,https://coinmarketcap.com/currencies/ethereum/,369.493701399
XRP,https://coinmarketcap.com/currencies/ripple/,0.353638814848
Bitcoin Cash,https://coinmarketcap.com/currencies/bitcoin-cash/,622.181136953
EOS,https://coinmarketcap.com/currencies/eos/,6.00909720642
Stellar,https://coinmarketcap.com/currencies/stellar/,0.216379040607
Litecoin,https://coinmarketcap.com/currencies/litecoin/,66.4983647008
Cardano,https://coinmarketcap.com/currencies/cardano/,0.1183285225
Tether,https://coinmarketcap.com/currencies/tether/,1.00344680714
IOTA,https://coinmarketcap.com/currencies/iota/,0.674805751869
Ethereum Classic,https://coinmarketcap.com/currencies/ethereum-classic/,16.488920752
TRON,https://coinmarketcap.com/currencies/tron/,0.025539000456
Monero,https://coinmarketcap.com/currencies/monero/,102.893063516
NEO,https://coinmarketcap.com/currencies/neo/,23.6333696809
Dash,https://coinmarketcap.com/currencies/dash/,186.146193376
Binance Coin,https://coinmarketcap.com/currencies/binance-coin/,12.4686798107
NEM,https://coinmarketcap.com/currencies/nem/,0.125600250717
Tezos,https://coinmarketcap.com/currencies/tezos/,1.63908994924
Zcash,https://coinmarketcap.com/currencies/zcash/,172.242816636
OmiseGO,https://coinmarketcap.com/currencies/omisego/,4.87877818868
VeChain,https://coinmarketcap.com/currencies/vechain/,0.0118574221079
Qtum,https://coinmarketcap.com/currencies/qtum/,5.72414125235
0x,https://coinmarketcap.com/currencies/0x/,0.867475797906
Bytecoin,https://coinmarketcap.com/currencies/bytecoin-bcn/,0.00215001083283
Bitcoin Gold,https://coinmarketcap.com/currencies/bitcoin-gold/,22.7344375806
Lisk,https://coinmarketcap.com/currencies/lisk/,3.54952175175
Decred,https://coinmarketcap.com/currencies/decred/,44.3703657203
BitShares,https://coinmarketcap.com/currencies/bitshares/,0.134883800157
Zilliqa,https://coinmarketcap.com/currencies/zilliqa/,0.0450939016395
Aeternity,https://coinmarketcap.com/currencies/aeternity/,1.45565686924
Maker,https://coinmarketcap.com/currencies/maker/,505.483614517
Ontology,https://coinmarketcap.com/currencies/ontology/,2.10188765726
ICON,https://coinmarketcap.com/currencies/icon/,0.801094954777
DigiByte,https://coinmarketcap.com/currencies/digibyte/,0.0291340983925
Dogecoin,https://coinmarketcap.com/currencies/dogecoin/,0.00250941956493
Steem,https://coinmarketcap.com/currencies/steem/,1.06116992526
Augur,https://coinmarketcap.com/currencies/augur/,25.2039504655
MOAC,https://coinmarketcap.com/currencies/moac/,3.95062313948
Verge,https://coinmarketcap.com/currencies/verge/,0.0161275242329
Basic Attenti...,https://coinmarketcap.com/currencies/basic-attention-token/,0.244577497796
Siacoin,https://coinmarketcap.com/currencies/siacoin/,0.00656714860802
Bitcoin Diamond,https://coinmarketcap.com/currencies/bitcoin-diamond/,1.4987435245
Bytom,https://coinmarketcap.com/currencies/bytom/,0.227810413482
Pundi X,https://coinmarketcap.com/currencies/pundi-x/,0.00207055904078
Hshare,https://coinmarketcap.com/currencies/hshare/,4.64555566941
RChain,https://coinmarketcap.com/currencies/rchain/,0.533627734908
Golem,https://coinmarketcap.com/currencies/golem-network-tokens/,0.194406667403
KuCoin Shares,https://coinmarketcap.com/currencies/kucoin-shares/,2.01870444764
Nano,https://coinmarketcap.com/currencies/nano/,1.34042044697
Stratis,https://coinmarketcap.com/currencies/stratis/,1.76428321014
