RChain,https://coinmarketcap.com/currencies/rchain/,1.2591
Hshare,https://coinmarketcap.com/currencies/hshare/,10.1119
Electroneum,https://coinmarketcap.com/currencies/electroneum/,0.0661206
Ardor,https://coinmarketcap.com/currencies/ardor/,0.393081
Kyber Network,https://coinmarketcap.com/currencies/kyber-network/,2.85199
Komodo,https://coinmarketcap.com/currencies/komodo/,3.68982
Gas,https://coinmarketcap.com/currencies/gas/,38.0817
Ark,https://coinmarketcap.com/currencies/ark/,3.57622
Zilliqa,https://coinmarketcap.com/currencies/zilliqa/,0.0548317
Revain,https://coinmarketcap.com/currencies/revain/,1.93243
Basic Attenti...,https://coinmarketcap.com/currencies/basic-attention-token/,0.346014
Dragonchain,https://coinmarketcap.com/currencies/dragonchain/,1.44693
Loopring,https://coinmarketcap.com/currencies/loopring/,0.595047
Dentacoin,https://coinmarketcap.com/currencies/dentacoin/,0.000989193
Byteball Bytes,https://coinmarketcap.com/currencies/byteball/,466.769
DigiByte,https://coinmarketcap.com/currencies/digibyte/,0.0305745
aelf,https://coinmarketcap.com/currencies/aelf/,1.19706
Pillar,https://coinmarketcap.com/currencies/pillar/,1.30788
Ethos,https://coinmarketcap.com/currencies/ethos/,3.89996
PIVX,https://coinmarketcap.com/currencies/pivx/,5.15034
QASH,https://coinmarketcap.com/currencies/qash/,0.795427
Golem,https://coinmarketcap.com/currencies/golem-network-tokens/,0.332977
Bytom,https://coinmarketcap.com/currencies/bytom/,0.278154
FunFair,https://coinmarketcap.com/currencies/funfair/,0.0604433
ZClassic,https://coinmarketcap.com/currencies/zclassic/,82.681
Cryptonex,https://coinmarketcap.com/currencies/cryptonex/,5.77691
Syscoin,https://coinmarketcap.com/currencies/syscoin/,0.490367
Nebulas,https://coinmarketcap.com/currencies/nebulas-token/,7.32143
Cindicator,https://coinmarketcap.com/currencies/cindicator/,0.173735
Dent,https://coinmarketcap.com/currencies/dent/,0.0233881
Bitcore,https://coinmarketcap.com/currencies/bitcore/,21.5151
Power Ledger,https://coinmarketcap.com/currencies/power-ledger/,0.652464
GXShares,https://coinmarketcap.com/currencies/gxshares/,3.90929
IOStoken,https://coinmarketcap.com/currencies/iostoken/,0.0336022
SALT,https://coinmarketcap.com/currencies/salt/,4.21796
SmartCash,https://coinmarketcap.com/currencies/smartcash/,0.320287
Factom,https://coinmarketcap.com/currencies/factom/,24.0109
Aion,https://coinmarketcap.com/currencies/aion/,2.61268
Kin,https://coinmarketcap.com/currencies/kin/,0.000265053
MonaCoin,https://coinmarketcap.com/currencies/monacoin/,3.47992
SingularityNET,https://coinmarketcap.com/currencies/singularitynet/,0.428091
ZCoin,https://coinmarketcap.com/currencies/zcoin/,44.5516
Bancor,https://coinmarketcap.com/currencies/bancor/,4.63264
MaidSafeCoin,https://coinmarketcap.com/currencies/maidsafecoin/,0.397152
Quantstamp,https://coinmarketcap.com/currencies/quantstamp/,0.286337
ReddCoin,https://coinmarketcap.com/currencies/reddcoin/,0.00599826
XPlay,https://coinmarketcap.com/currencies/xplay/,0.168333
Request Network,https://coinmarketcap.com/currencies/request-network/,0.258973
Particl,https://coinmarketcap.com/currencies/particl/,18.7136
Enigma,https://coinmarketcap.com/currencies/enigma-project/,2.20756
Nxt,https://coinmarketcap.com/currencies/nxt/,0.16472
Nexus,https://coinmarketcap.com/currencies/nexus/,2.87281
TenX,https://coinmarketcap.com/currencies/tenx/,1.49904
Iconomi,https://coinmarketcap.com/currencies/iconomi/,1.55555
WAX,https://coinmarketcap.com/currencies/wax/,0.305827
Gnosis,https://coinmarketcap.com/currencies/gnosis-gno/,134.531
Ignis,https://coinmarketcap.com/currencies/ignis/,0.192491
Emercoin,https://coinmarketcap.com/currencies/emercoin/,3.49419
GameCredits,https://coinmarketcap.com/currencies/gamecredits/,2.12494
Neblio,https://coinmarketcap.com/currencies/neblio/,10.5375
ChainLink,https://coinmarketcap.com/currencies/chainlink/,0.382685
High Performa...,https://coinmarketcap.com/currencies/high-performance-blockchain/,5.92088
Raiden Networ...,https://coinmarketcap.com/currencies/raiden-network-token/,2.61473
Substratum,https://coinmarketcap.com/currencies/substratum/,0.572291
PayPie,https://coinmarketcap.com/currencies/paypie/,1.54998
Civic,https://coinmarketcap.com/currencies/civic/,0.372157
Blocknet,https://coinmarketcap.com/currencies/blocknet/,25.1682
Vertcoin,https://coinmarketcap.com/currencies/vertcoin/,2.836
Aragon,https://coinmarketcap.com/currencies/aragon/,4.52569
Experience Po...,https://coinmarketcap.com/currencies/experience-points/,0.000554885
Storj,https://coinmarketcap.com/currencies/storj/,0.874258
MediBloc,https://coinmarketcap.com/currencies/medibloc/,0.0389941
BitcoinDark,https://coinmarketcap.com/currencies/bitcoindark/,88.8741
ZenCash,https://coinmarketcap.com/currencies/zencash/,36.0022
Bluzelle,https://coinmarketcap.com/currencies/bluzelle/,0.687083
SuperNET,https://coinmarketcap.com/currencies/supernet-unity/,137.254
DigitalNote,https://coinmarketcap.com/currencies/digitalnote/,0.016141
DEW,https://coinmarketcap.com/currencies/dew/,1.07391
Po.et,https://coinmarketcap.com/currencies/poet/,0.0496655
Skycoin,https://coinmarketcap.com/currencies/skycoin/,14.8947
Time New Bank,https://coinmarketcap.com/currencies/time-new-bank/,0.0639268
iExec RLC,https://coinmarketcap.com/currencies/rlc/,1.31884
Decentraland,https://coinmarketcap.com/currencies/decentraland/,0.0980708
Enjin Coin,https://coinmarketcap.com/currencies/enjin-coin/,0.13576
SIRIN LABS Token,https://coinmarketcap.com/currencies/sirin-labs-token/,1.02305
HTMLCOIN,https://coinmarketcap.com/currencies/html-coin/,0.00154714
BLOCKv,https://coinmarketcap.com/currencies/blockv/,0.0669432
Dynamic Tradi...,https://coinmarketcap.com/currencies/dynamic-trading-rights/,0.100301
Ubiq,https://coinmarketcap.com/currencies/ubiq/,2.48447
Achain,https://coinmarketcap.com/currencies/achain/,0.326583
IoT Chain,https://coinmarketcap.com/currencies/iot-chain/,2.46717
Agoras Tokens,https://coinmarketcap.com/currencies/agoras-tokens/,2.21278
Santiment Net...,https://coinmarketcap.com/currencies/santiment/,1.48215
VIBE,https://coinmarketcap.com/currencies/vibe/,0.439345
NAV Coin,https://coinmarketcap.com/currencies/nav-coin/,1.40413
AirSwap,https://coinmarketcap.com/currencies/airswap/,0.583489
Storm,https://coinmarketcap.com/currencies/storm/,0.0351921
BridgeCoin,https://coinmarketcap.com/currencies/bridgecoin/,3.20863
Monaco,https://coinmarketcap.com/currencies/monaco/,6.44976
MediShares,https://coinmarketcap.com/currencies/medishares/,0.174597
Peercoin,https://coinmarketcap.com/currencies/peercoin/,3.42272
XTRABYTES,https://coinmarketcap.com/currencies/xtrabytes/,0.193293
ETHLend,https://coinmarketcap.com/currencies/ethlend/,0.078779
SophiaTX,https://coinmarketcap.com/currencies/sophiatx/,0.432191
Cobinhood,https://coinmarketcap.com/currencies/cobinhood/,0.227309
UTRUST,https://coinmarketcap.com/currencies/utrust/,0.302744
SingularDTV,https://coinmarketcap.com/currencies/singulardtv/,0.131026
DeepBrain Chain,https://coinmarketcap.com/currencies/deepbrain-chain/,0.0872823
Ripio Credit ...,https://coinmarketcap.com/currencies/ripio-credit-network/,0.159277
Asch,https://coinmarketcap.com/currencies/asch/,0.844079
Metal,https://coinmarketcap.com/currencies/metal/,4.03781
Bibox Token,https://coinmarketcap.com/currencies/bibox-token/,0.719396
Simple Token,https://coinmarketcap.com/currencies/simple-token/,0.275157
Ambrosus,https://coinmarketcap.com/currencies/amber/,0.518272
Telcoin,https://coinmarketcap.com/currencies/telcoin/,0.00350324
Red Pulse,https://coinmarketcap.com/currencies/red-pulse/,0.132259
CyberMiles,https://coinmarketcap.com/currencies/cybermiles/,0.161664
Paypex,https://coinmarketcap.com/currencies/paypex/,1.02589
SONM,https://coinmarketcap.com/currencies/sonm/,0.193866
Theta Token,https://coinmarketcap.com/currencies/theta-token/,0.122571
Trinity Netwo...,https://coinmarketcap.com/currencies/trinity-network-credit/,0.202478
PACcoin,https://coinmarketcap.com/currencies/paccoin/,2.61585e-05
Einsteinium,https://coinmarketcap.com/currencies/einsteinium/,0.306507
Edgeless,https://coinmarketcap.com/currencies/edgeless/,0.80691
WaBi,https://coinmarketcap.com/currencies/wabi/,1.45881
Nuls,https://coinmarketcap.com/currencies/nuls/,2.78707
BitBay,https://coinmarketcap.com/currencies/bitbay/,0.0647751
Quantum Resis...,https://coinmarketcap.com/currencies/quantum-resistant-ledger/,1.25735
AdEx,https://coinmarketcap.com/currencies/adx-net/,1.08104
Counterparty,https://coinmarketcap.com/currencies/counterparty/,24.5795
Gulden,https://coinmarketcap.com/currencies/gulden/,0.162718
Centra,https://coinmarketcap.com/currencies/centra/,0.917788
Viacoin,https://coinmarketcap.com/currencies/viacoin/,2.62441
INS Ecosystem,https://coinmarketcap.com/currencies/ins-ecosystem/,2.12957
Melon,https://coinmarketcap.com/currencies/melon/,98.6006
Wagerr,https://coinmarketcap.com/currencies/wagerr/,0.319994
Electra,https://coinmarketcap.com/currencies/electra/,0.00255661
AppCoins,https://coinmarketcap.com/currencies/appcoins/,0.558148
Streamr DATAcoin,https://coinmarketcap.com/currencies/streamr-datacoin/,0.0816875
Eidoo,https://coinmarketcap.com/currencies/eidoo/,1.8544
OriginTrail,https://coinmarketcap.com/currencies/origintrail/,0.212553
Internet Node...,https://coinmarketcap.com/currencies/internet-node-token/,0.354779
Etherparty,https://coinmarketcap.com/currencies/etherparty/,0.109515
Metaverse ETP,https://coinmarketcap.com/currencies/metaverse/,1.41956
Modum,https://coinmarketcap.com/currencies/modum/,2.88796
MobileGo,https://coinmarketcap.com/currencies/mobilego/,0.537451
Tierion,https://coinmarketcap.com/currencies/tierion/,0.121931
indaHash,https://coinmarketcap.com/currencies/indahash/,0.130527
SpankChain,https://coinmarketcap.com/currencies/spankchain/,0.173779
ATMChain,https://coinmarketcap.com/currencies/attention-token-of-media/,0.0108443
Wings,https://coinmarketcap.com/currencies/wings/,0.557559
Unikoin Gold,https://coinmarketcap.com/currencies/unikoin-gold/,0.367147
Genesis Vision,https://coinmarketcap.com/currencies/genesis-vision/,13.0537
ION,https://coinmarketcap.com/currencies/ion/,2.48083
Bread,https://coinmarketcap.com/currencies/bread/,0.808113
Triggers,https://coinmarketcap.com/currencies/triggers/,1.50419
NAGA,https://coinmarketcap.com/currencies/naga/,0.824425
district0x,https://coinmarketcap.com/currencies/district0x/,0.0778181
LBRY Credits,https://coinmarketcap.com/currencies/library-credit/,0.315059
DeepOnion,https://coinmarketcap.com/currencies/deeponion/,4.72955
Lykke,https://coinmarketcap.com/currencies/lykke/,0.168833
CoinDash,https://coinmarketcap.com/currencies/coindash/,0.0694032
DECENT,https://coinmarketcap.com/currencies/decent/,0.878177
Odyssey,https://coinmarketcap.com/currencies/odyssey/,0.0223158
Cappasity,https://coinmarketcap.com/currencies/cappasity/,0.135488
Decision Token,https://coinmarketcap.com/currencies/decision-token/,1.41073
Burst,https://coinmarketcap.com/currencies/burst/,0.0244612
MinexCoin,https://coinmarketcap.com/currencies/minexcoin/,14.539
CloakCoin,https://coinmarketcap.com/currencies/cloakcoin/,8.62831
BitDegree,https://coinmarketcap.com/currencies/bitdegree/,0.122775
Datum,https://coinmarketcap.com/currencies/datum/,0.0526306
QLINK,https://coinmarketcap.com/currencies/qlink/,0.175008
Presearch,https://coinmarketcap.com/currencies/presearch/,0.268538
Delphy,https://coinmarketcap.com/currencies/delphy/,1.36537
SaluS,https://coinmarketcap.com/currencies/salus/,40.5814
Mercury,https://coinmarketcap.com/currencies/mercury/,0.408665
Crown,https://coinmarketcap.com/currencies/crown/,2.37072
Gifto,https://coinmarketcap.com/currencies/gifto/,0.253469
TokenCard,https://coinmarketcap.com/currencies/tokencard/,1.62668
Lunyr,https://coinmarketcap.com/currencies/lunyr/,17.1386
All Sports,https://coinmarketcap.com/currencies/all-sports/,0.0890296
Aeon,https://coinmarketcap.com/currencies/aeon/,2.53175
TaaS,https://coinmarketcap.com/currencies/taas/,4.78521
Pura,https://coinmarketcap.com/currencies/pura/,0.223693
adToken,https://coinmarketcap.com/currencies/adtoken/,0.0639535
FirstBlood,https://coinmarketcap.com/currencies/firstblood/,0.44846
COSS,https://coinmarketcap.com/currencies/coss/,0.592978
Viberate,https://coinmarketcap.com/currencies/viberate/,0.22892
Grid+,https://coinmarketcap.com/currencies/grid/,0.953376
Safe Exchange...,https://coinmarketcap.com/currencies/safe-exchange-coin/,0.0242176
Groestlcoin,https://coinmarketcap.com/currencies/groestlcoin/,0.532918
carVertical,https://coinmarketcap.com/currencies/carvertical/,0.00707862
Qbao,https://coinmarketcap.com/currencies/qbao/,0.557495
Spectre.ai Di...,https://coinmarketcap.com/currencies/spectre-dividend/,0.451988
HempCoin,https://coinmarketcap.com/currencies/hempcoin/,0.152356
Spectrecoin,https://coinmarketcap.com/currencies/spectrecoin/,1.68838
Hive,https://coinmarketcap.com/currencies/hive/,0.0932315
Jinn,https://coinmarketcap.com/currencies/jinn/,593.156
ECC,https://coinmarketcap.com/currencies/eccoin/,0.00139111
Namecoin,https://coinmarketcap.com/currencies/namecoin/,2.33249
Ink,https://coinmarketcap.com/currencies/ink/,0.189904
Mooncoin,https://coinmarketcap.com/currencies/mooncoin/,0.000149364
bitCNY,https://coinmarketcap.com/currencies/bitcny/,0.166806
I/O Coin,https://coinmarketcap.com/currencies/iocoin/,1.98649
Oyster,https://coinmarketcap.com/currencies/oyster/,0.476455
Diamond,https://coinmarketcap.com/currencies/diamond/,11.9892
Bloom,https://coinmarketcap.com/currencies/bloomtoken/,0.798667
Shift,https://coinmarketcap.com/currencies/shift/,2.68952
SwftCoin,https://coinmarketcap.com/currencies/swftcoin/,0.0179637
Maecenas,https://coinmarketcap.com/currencies/maecenas/,1.03695
Pepe Cash,https://coinmarketcap.com/currencies/pepe-cash/,0.0444821
Cofound.it,https://coinmarketcap.com/currencies/cofound-it/,0.095848
ColossusCoinXT,https://coinmarketcap.com/currencies/colossuscoinxt/,0.00286333
Energo,https://coinmarketcap.com/currencies/energo/,0.052443
YOYOW,https://coinmarketcap.com/currencies/yoyow/,0.131109
Monetha,https://coinmarketcap.com/currencies/monetha/,0.138388
Feathercoin,https://coinmarketcap.com/currencies/feathercoin/,0.156736
PotCoin,https://coinmarketcap.com/currencies/potcoin/,0.134824
Humaniq,https://coinmarketcap.com/currencies/humaniq/,0.180416
Trade Token,https://coinmarketcap.com/currencies/trade-token/,0.344875
SunContract,https://coinmarketcap.com/currencies/suncontract/,0.253227
WeTrust,https://coinmarketcap.com/currencies/trust/,0.311086
Selfkey,https://coinmarketcap.com/currencies/selfkey/,0.0152624
Voxels,https://coinmarketcap.com/currencies/voxels/,0.135878
Nimiq,https://coinmarketcap.com/currencies/nimiq/,2.70653
Everex,https://coinmarketcap.com/currencies/everex/,1.72158
SIBCoin,https://coinmarketcap.com/currencies/sibcoin/,1.73544
Blocktix,https://coinmarketcap.com/currencies/blocktix/,0.698556
NoLimitCoin,https://coinmarketcap.com/currencies/nolimitcoin/,0.135164
iXledger,https://coinmarketcap.com/currencies/ixledger/,0.76429
Dimecoin,https://coinmarketcap.com/currencies/dimecoin/,5.06256e-05
Agrello,https://coinmarketcap.com/currencies/agrello-delta/,0.316607
Zeusshield,https://coinmarketcap.com/currencies/zeusshield/,0.0235061
DomRaider,https://coinmarketcap.com/currencies/domraider/,0.045212
Olympus Labs,https://coinmarketcap.com/currencies/olympus-labs/,0.749586
LAToken,https://coinmarketcap.com/currencies/latoken/,0.338121
Lamden,https://coinmarketcap.com/currencies/lamden/,0.184378
Pascal Coin,https://coinmarketcap.com/currencies/pascal-coin/,1.47157
SHIELD,https://coinmarketcap.com/currencies/shield-xsh/,0.0539331
Steem Dollars,https://coinmarketcap.com/currencies/steem-dollars/,3.0954
LEOcoin,https://coinmarketcap.com/currencies/leocoin/,0.263238
CanYaCoin,https://coinmarketcap.com/currencies/canyacoin/,0.624646
FairCoin,https://coinmarketcap.com/currencies/faircoin/,0.478867
Worldcore,https://coinmarketcap.com/currencies/worldcore/,0.14531
Synereo,https://coinmarketcap.com/currencies/synereo/,0.309009
Flash,https://coinmarketcap.com/currencies/flash/,0.0277532
Moeda Loyalty...,https://coinmarketcap.com/currencies/moeda-loyalty-points/,1.25935
VeriCoin,https://coinmarketcap.com/currencies/vericoin/,0.79306
Unobtanium,https://coinmarketcap.com/currencies/unobtanium/,123.064
BitClave,https://coinmarketcap.com/currencies/bitclave/,0.0479827
BCAP,https://coinmarketcap.com/currencies/bcap/,2.38036
WhiteCoin,https://coinmarketcap.com/currencies/whitecoin/,0.0946957
Propy,https://coinmarketcap.com/currencies/propy/,1.40518
EncrypGen,https://coinmarketcap.com/currencies/encrypgen/,0.37299
BitConnect,https://coinmarketcap.com/currencies/bitconnect/,2.49921
HelloGold,https://coinmarketcap.com/currencies/hellogold/,0.0875065
Covesting,https://coinmarketcap.com/currencies/covesting/,1.30766
GridCoin,https://coinmarketcap.com/currencies/gridcoin/,0.0580739
Neumark,https://coinmarketcap.com/currencies/neumark/,0.786467
Karma,https://coinmarketcap.com/currencies/karma/,0.0224219
Elastic,https://coinmarketcap.com/currencies/elastic/,0.248065
Ormeus Coin,https://coinmarketcap.com/currencies/ormeus-coin/,1.29717
Mothership,https://coinmarketcap.com/currencies/mothership/,0.157563
QunQun,https://coinmarketcap.com/currencies/qunqun/,0.0624059
BlackCoin,https://coinmarketcap.com/currencies/blackcoin/,0.282787
Phore,https://coinmarketcap.com/currencies/phore/,2.57765
Peerplays,https://coinmarketcap.com/currencies/peerplays-ppy/,5.4259
Expanse,https://coinmarketcap.com/currencies/expanse/,2.68485
Bean Cash,https://coinmarketcap.com/currencies/bean-cash/,0.00876825
Open Trading ...,https://coinmarketcap.com/currencies/open-trading-network/,5.73728
Aeron,https://coinmarketcap.com/currencies/aeron/,1.58037
SolarCoin,https://coinmarketcap.com/currencies/solarcoin/,0.526586
PoSW Coin,https://coinmarketcap.com/currencies/posw-coin/,0.462164
Numeraire,https://coinmarketcap.com/currencies/numeraire/,15.5832
Matchpool,https://coinmarketcap.com/currencies/guppy/,0.267971
Soarcoin,https://coinmarketcap.com/currencies/soarcoin/,0.0206665
BlockMason Cr...,https://coinmarketcap.com/currencies/blockmason/,0.441722
MyBit Token,https://coinmarketcap.com/currencies/mybit-token/,7.02422
Bodhi,https://coinmarketcap.com/currencies/bodhi/,0.490014
Boolberry,https://coinmarketcap.com/currencies/boolberry/,1.77158
Target Coin,https://coinmarketcap.com/currencies/target-coin/,0.0203542
Uquid Coin,https://coinmarketcap.com/currencies/uquid-coin/,1.93302
Profile Utili...,https://coinmarketcap.com/currencies/profile-utility-token/,0.922389
Game.com,https://coinmarketcap.com/currencies/game/,0.0641065
GET Protocol,https://coinmarketcap.com/currencies/guts-tickets/,1.79797
Universal Cur...,https://coinmarketcap.com/currencies/universal-currency/,1.44083
Stox,https://coinmarketcap.com/currencies/stox/,0.437393
Radium,https://coinmarketcap.com/currencies/radium/,5.34833
Swarm City,https://coinmarketcap.com/currencies/swarm-city/,2.28666
Omni,https://coinmarketcap.com/currencies/omni/,32.4991
Snovio,https://coinmarketcap.com/currencies/snovio/,0.0447313
NVO,https://coinmarketcap.com/currencies/nvo/,1.20733
Primas,https://coinmarketcap.com/currencies/primas/,0.348483
GoByte,https://coinmarketcap.com/currencies/gobyte/,25.1809
OKCash,https://coinmarketcap.com/currencies/okcash/,0.239239
BLUE,https://coinmarketcap.com/currencies/ethereum-blue/,0.478387
Oxycoin,https://coinmarketcap.com/currencies/oxycoin/,0.183438
E-coin,https://coinmarketcap.com/currencies/e-coin/,3.39772
Rubycoin,https://coinmarketcap.com/currencies/rubycoin/,0.669289
Rise,https://coinmarketcap.com/currencies/rise/,0.148811
DecentBet,https://coinmarketcap.com/currencies/decent-bet/,0.161194
MonetaryUnit,https://coinmarketcap.com/currencies/monetaryunit/,0.135252
BitDice,https://coinmarketcap.com/currencies/bitdice/,0.237694
ProChain,https://coinmarketcap.com/currencies/prochain/,0.353705
Myriad,https://coinmarketcap.com/currencies/myriad/,0.0104933
Viuly,https://coinmarketcap.com/currencies/viuly/,0.0260803
Etheroll,https://coinmarketcap.com/currencies/etheroll/,2.29848
Xaurum,https://coinmarketcap.com/currencies/xaurum/,0.126293
Energycoin,https://coinmarketcap.com/currencies/energycoin/,0.131867
bitUSD,https://coinmarketcap.com/currencies/bitusd/,1.06602
AirToken,https://coinmarketcap.com/currencies/airtoken/,0.0151864
OAX,https://coinmarketcap.com/currencies/oax/,0.635298
eBitcoin,https://coinmarketcap.com/currencies/ebtcnew/,0.839237
Blackmoon,https://coinmarketcap.com/currencies/blackmoon/,0.756966
Aurora DAO,https://coinmarketcap.com/currencies/aurora-dao/,0.158525
Rivetz,https://coinmarketcap.com/currencies/rivetz/,0.596356
Polybius,https://coinmarketcap.com/currencies/polybius/,4.0648
Waves Communi...,https://coinmarketcap.com/currencies/waves-community-token/,1.54805
LoMoCoin,https://coinmarketcap.com/currencies/lomocoin/,0.0683942
ATBCoin,https://coinmarketcap.com/currencies/atbcoin/,0.376691
Paragon,https://coinmarketcap.com/currencies/paragon/,0.235372
Clams,https://coinmarketcap.com/currencies/clams/,5.30071
Zoin,https://coinmarketcap.com/currencies/zoin/,0.906481
Playkey,https://coinmarketcap.com/currencies/playkey/,1.09842
Bounty0x,https://coinmarketcap.com/currencies/bounty0x/,0.121243
OneRoot Network,https://coinmarketcap.com/currencies/oneroot-network/,0.0800757
LUXCoin,https://coinmarketcap.com/currencies/luxcoin/,14.6
Hedge,https://coinmarketcap.com/currencies/hedge/,3.99794
NeosCoin,https://coinmarketcap.com/currencies/neoscoin/,4.02035
BitSend,https://coinmarketcap.com/currencies/bitsend/,0.816608
Golos,https://coinmarketcap.com/currencies/golos/,0.118037
Credo,https://coinmarketcap.com/currencies/credo/,0.0266891
KickCoin,https://coinmarketcap.com/currencies/kickico/,0.0456718
NuBits,https://coinmarketcap.com/currencies/nubits/,0.997242
ALIS,https://coinmarketcap.com/currencies/alis/,0.379209
Nexium,https://coinmarketcap.com/currencies/nexium/,0.217276
Xenon,https://coinmarketcap.com/currencies/xenon/,0.0475376
Pandacoin,https://coinmarketcap.com/currencies/pandacoin-pnd/,0.000436015
Voise,https://coinmarketcap.com/currencies/voisecom/,0.0282889
OracleChain,https://coinmarketcap.com/currencies/oraclechain/,0.469252
Databits,https://coinmarketcap.com/currencies/databits/,0.617744
LockChain,https://coinmarketcap.com/currencies/lockchain/,1.51113
Ecobit,https://coinmarketcap.com/currencies/ecobit/,0.0315804
Pluton,https://coinmarketcap.com/currencies/pluton/,16.2832
Aventus,https://coinmarketcap.com/currencies/aventus/,2.29963
DubaiCoin,https://coinmarketcap.com/currencies/dubaicoin-dbix/,6.79886
Rialto,https://coinmarketcap.com/currencies/rialto/,0.187671
Gambit,https://coinmarketcap.com/currencies/gambit/,11.2407
Auroracoin,https://coinmarketcap.com/currencies/auroracoin/,1.55607
Primecoin,https://coinmarketcap.com/currencies/primecoin/,0.600226
bitqy,https://coinmarketcap.com/currencies/bitqy/,0.0045818
Hubii Network,https://coinmarketcap.com/currencies/hubii-network/,0.986236
PRIZM,https://coinmarketcap.com/currencies/prizm/,0.915466
Chronobank,https://coinmarketcap.com/currencies/chronobank/,18.6092
Patientory,https://coinmarketcap.com/currencies/patientory/,0.188678
ICOS,https://coinmarketcap.com/currencies/icos/,22.437
Exchange Union,https://coinmarketcap.com/currencies/exchange-union/,6.48958
InvestFeed,https://coinmarketcap.com/currencies/investfeed/,0.067413
NewYorkCoin,https://coinmarketcap.com/currencies/newyorkcoin/,9.74461e-05
FoldingCoin,https://coinmarketcap.com/currencies/foldingcoin/,0.0220214
SportyCo,https://coinmarketcap.com/currencies/sportyco/,0.245598
Pirl,https://coinmarketcap.com/currencies/pirl/,1.2919
E-Dinar Coin,https://coinmarketcap.com/currencies/e-dinar-coin/,0.0139704
Gatcoin,https://coinmarketcap.com/currencies/gatcoin/,0.0233362
Polis,https://coinmarketcap.com/currencies/polis/,15.8134
Syndicate,https://coinmarketcap.com/currencies/syndicate/,0.677672
Blockport,https://coinmarketcap.com/currencies/blockport/,0.247049
AICHAIN,https://coinmarketcap.com/currencies/aichain/,0.0632171
LIFE,https://coinmarketcap.com/currencies/life/,0.000879212
Block Array,https://coinmarketcap.com/currencies/block-array/,0.177483
FlorinCoin,https://coinmarketcap.com/currencies/florincoin/,0.0853377
Linda,https://coinmarketcap.com/currencies/linda/,0.00199804
Elixir,https://coinmarketcap.com/currencies/elixir/,0.386792
Global Curren...,https://coinmarketcap.com/currencies/global-currency-reserve/,0.115143
Quantum,https://coinmarketcap.com/currencies/quantum/,0.156359
Divi,https://coinmarketcap.com/currencies/divi/,2.3056
Incent,https://coinmarketcap.com/currencies/incent/,0.25691
Neutron,https://coinmarketcap.com/currencies/neutron/,0.345658
Dovu,https://coinmarketcap.com/currencies/dovu/,0.182914
Change,https://coinmarketcap.com/currencies/change/,0.313636
